input,output,complexity,model,strategy,image_detail,duration_ms,sfc_bytes,sfc_lines,ast_depth_approx,parse_ok,input_tokens,cached_tokens,cache_discount,output_tokens,context_tokens,context_components,stop_reason,cost_usd,error
hard-8,8-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,8826.9205,3693,71,25,True,7029,0,,1017,5970,3,stop,0.018609375,
hard-9,9-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,16148.7086,4583,119,23,True,17539,0,,1427,15478,8,stop,0.03810625,
medium-1,1-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,22491.6821,3558,75,23,True,14941,0,,1641,13115,5,stop,0.035651875,
medium-10,10-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,11506.9005,1269,33,10,True,5664,0,,295,4603,3,stop,0.0110615625,
medium-2,2-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,18737.7687,3250,83,20,True,2439,0,,1692,1643,1,stop,0.0165,
medium-3,3-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,16368.4893,2142,54,12,True,2363,0,,1019,1814,1,stop,0.01133375,
medium-4,4-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,3602.8693,1280,46,7,True,5556,0,,353,4538,3,stop,0.0113278125,
medium-5,5-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,44224.8063,5901,104,21,True,11388,0,,2127,9981,5,stop,0.0337453125,
medium-6,6-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,16857.9302,4513,59,23,True,3326,0,,1448,2582,3,stop,0.0160559375,
medium-7,7-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,3533.2649,1812,43,14,True,6289,0,,402,5319,4,stop,0.012840625,
medium-8,8-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,7237.2868,1539,48,9,True,6049,0,,693,4987,3,stop,0.014648125,
medium-9,9-c3-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c3,auto,12991.7948,2223,53,20,True,2299,2068,,909,1643,1,stop,0.007436,
simple-1,1-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,4002.5642,566,22,3,True,13561,0,,141,11981,3,stop,0.022245625,
simple-10,10-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,12331.1298,2746,73,18,True,12198,0,,1202,11011,6,stop,0.0280734375,
simple-2,2-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,8948.9839,480,14,5,True,1359,0,,494,721,2,stop,0.0058275,
simple-3,3-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,6049.9272,1052,41,7,True,6622,0,,285,5782,3,stop,0.0124834375,
simple-4,4-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,20915.139,1349,37,11,True,1845,0,,1150,1304,2,stop,0.011506875,
simple-5,5-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,2849.7119,991,38,5,True,9254,0,,239,8006,3,stop,0.0162509375,
simple-6,6-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,2329.6185,381,14,3,True,1277,0,,109,638,2,stop,0.002811875,
simple-7,7-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,4411.6495,367,12,3,True,1221,0,,339,441,1,stop,0.004449375,
simple-8,8-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,2195.1499,834,25,7,True,8763,0,,219,7476,2,stop,0.01533375,
simple-9,9-c3-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c3,auto,4042.6049,1200,39,12,True,1612,0,,348,992,2,stop,0.0051278125,
hard-1,1-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,26237.3688,2241,68,21,True,1655,0,,2899,0,0,stop,0.038098,
hard-10,10-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,39770.124,3964,78,23,True,1644,0,,5111,0,0,stop,0.06462,
hard-2,2-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,25930.6715,1938,79,12,True,1646,0,,2851,0,0,stop,0.037504,
hard-3,3-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,23435.9105,2275,77,18,True,1637,0,,2508,0,0,stop,0.03337,
hard-4,4-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,36117.0697,3970,113,16,True,1637,0,,4552,0,0,stop,0.057898,
hard-5,5-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,33055.0504,4512,110,32,True,1655,0,,3988,0,0,stop,0.051166,
hard-6,6-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,21774.0889,651,28,3,True,1655,0,,2255,0,0,stop,0.03037,
hard-7,7-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,34225.0347,3906,83,39,True,1654,0,,4260,0,0,stop,0.054428,
hard-8,8-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,37896.5106,3382,73,27,True,1651,0,,4962,0,0,stop,0.062846,
hard-9,9-c1-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c1,auto,34820.1206,3061,80,28,True,1655,0,,3927,0,0,stop,0.050434,
medium-1,1-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,26727.9296,3100,73,24,True,1622,0,,3050,0,0,stop,0.039844,
medium-10,10-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,21654.1839,1251,37,9,True,1670,0,,2134,0,0,stop,0.028948,
medium-2,2-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,29199.0011,2736,71,24,True,1651,0,,3358,0,0,stop,0.043598,
medium-3,3-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,20432.3287,1619,40,14,True,1641,0,,2018,0,0,stop,0.027498,
medium-4,4-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,35653.8129,1620,49,11,True,1666,0,,4307,0,0,stop,0.055016,
medium-5,5-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,41784.029,1745,53,11,True,1646,0,,5060,0,0,stop,0.064012,
medium-6,6-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,24257.232,2082,55,23,True,1651,0,,2602,0,0,stop,0.034526,
medium-7,7-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,26424.5064,1890,44,24,True,1654,0,,3203,0,0,stop,0.041744,
medium-8,8-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,31077.6005,1378,45,13,True,1670,0,,2902,0,0,stop,0.038164,
medium-9,9-c1-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c1,auto,28131.7768,1809,48,20,True,1666,0,,3538,0,0,stop,0.045788,
simple-1,1-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,20116.6601,560,23,3,True,1670,0,,1966,0,0,stop,0.026932,
simple-10,10-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,30180.0928,2326,67,22,True,1638,0,,3516,0,0,stop,0.045468,
simple-2,2-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,13895.3891,419,13,5,True,1658,0,,1318,0,0,stop,0.019132,
simple-3,3-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,20969.8873,539,22,3,True,1622,0,,1988,0,0,stop,0.0271,
simple-4,4-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,13936.3337,1222,27,11,True,1658,0,,1413,0,0,stop,0.020272,
simple-5,5-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,11746.943,830,35,5,True,1668,0,,1065,0,0,stop,0.016116,
simple-6,6-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,17783.7605,437,15,4,True,1671,0,,1676,0,0,stop,0.023454,
simple-7,7-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,13027.5288,463,12,7,True,1670,0,,1216,0,0,stop,0.017932,
simple-8,8-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,15821.1613,860,31,6,True,1630,0,,1633,0,0,stop,0.022856,
simple-9,9-c1-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c1,auto,15498.8084,1237,37,12,True,1644,0,,1590,0,0,stop,0.022368,
hard-1,1-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,49722.1038,1939,46,12,True,55049,53941,,3994,46713,5,stop,0.081160075,
hard-10,10-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,29448.4711,4461,115,24,True,44775,43678,,3945,39206,3,stop,0.07464885,
hard-2,2-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,23019.8407,1978,68,12,True,23490,22391,,2319,20668,1,stop,0.042900825,
hard-3,3-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,44078.9225,2357,75,16,True,59141,58051,,3571,51397,5,stop,0.078411325,
hard-4,4-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,23536.2616,3821,100,13,True,44768,43678,,3063,39206,3,stop,0.0476716,
hard-5,5-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,44652.6599,4767,125,29,True,37763,36655,,4883,31603,3,stop,0.081888625,
hard-6,6-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,19795.0358,557,28,3,True,21779,20671,,1869,17949,2,stop,0.036529825,
hard-7,7-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,35515.7218,3247,75,16,True,30437,29330,,4156,25693,5,stop,0.06895075,
hard-8,8-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,45801.0755,3257,69,28,True,27791,26687,,5874,23361,3,stop,0.088041025,
hard-9,9-c2-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c2,auto,40275.2159,3609,107,32,True,66542,65434,,3750,57675,8,stop,0.08484055,
medium-1,1-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,10617.8055,2343,64,19,True,41501,40426,,703,35276,5,stop,0.03383095,
medium-10,10-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,28529.3701,1469,44,12,True,21494,20371,,3044,17281,3,stop,0.050487325,
medium-2,2-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,29535.4238,3150,93,32,True,9227,8123,,3547,7257,1,stop,0.049442725,
medium-3,3-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,26832.1447,1613,35,14,True,9133,8039,,3168,8094,1,stop,0.044826425,
medium-4,4-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,30011.1718,1719,57,12,True,24083,22964,,3540,18910,3,stop,0.0579223,
medium-5,5-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,32048.1515,2405,64,16,True,37947,36848,,2796,31756,5,stop,0.0569376,
medium-6,6-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,37534.338,2585,59,22,True,14001,12897,,4367,11426,3,stop,0.062027775,
medium-7,7-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,37875.7021,2021,49,17,True,27181,26074,,4291,22490,4,stop,0.06869855,
medium-8,8-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,29920.9263,1721,50,12,True,26763,25640,,2212,22295,3,stop,0.043533,
medium-9,9-c2-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c2,auto,23419.6,1732,48,20,True,9242,8123,,3193,7257,1,stop,0.0421786,
simple-1,1-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,16168.9117,432,23,3,True,35340,34217,,1316,29430,3,stop,0.037712775,
simple-10,10-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,34008.4016,2730,85,24,True,46414,45323,,3190,40224,6,stop,0.066522725,
simple-2,2-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,14990.6454,424,13,5,True,7121,6010,,1298,4603,2,stop,0.02125375,
simple-3,3-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,47433.2485,764,28,6,True,20192,19117,,3002,16375,3,stop,0.049166275,
simple-4,4-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,9904.7709,1322,33,12,True,10922,9811,,423,9167,2,stop,0.012939325,
simple-5,5-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,18676.0662,835,35,5,True,30719,29598,,1659,25384,3,stop,0.03916885,
simple-6,6-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,18281.0352,602,23,4,True,5150,4026,,1660,3145,2,stop,0.02448295,
simple-7,7-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,16436.8825,335,12,3,True,4947,3824,,1400,3137,1,stop,0.0212448,
simple-8,8-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,22123.8616,783,22,6,True,26376,25293,,2185,21343,2,stop,0.042929475,
simple-9,9-c2-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c2,auto,21123.4765,1037,43,6,True,8607,7510,,1904,6386,2,stop,0.02936025,
hard-1,1-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,35342.236,2573,86,16,True,14289,13181,,4259,11527,5,stop,0.060903075,
hard-10,10-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,68169.019,4225,96,31,True,9310,8211,,3809,7071,3,stop,0.052627325,
hard-2,2-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,20609.2103,1933,83,12,True,4158,3057,,2461,2483,1,stop,0.033491775,
hard-3,3-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,21417.0408,2079,74,16,True,15653,14561,,3449,12942,5,stop,0.051944575,
hard-4,4-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,22771.3439,2947,73,16,True,9303,8211,,2862,7071,3,stop,0.0381702,
hard-5,5-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,32774.7097,4149,92,30,True,9059,7949,,4212,6819,3,stop,0.057334675,
hard-6,6-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,15699.7702,591,28,3,True,7885,6775,,1447,5721,2,stop,0.023479625,
hard-7,7-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,25184.3758,2793,87,15,True,8095,6986,,4479,5853,5,stop,0.05998295,
hard-8,8-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,25443.8381,3330,70,31,True,8140,7034,,4266,5970,3,stop,0.05744855,
hard-9,9-c3-gemini-3.1-pro-zero-shot.vue,hard,gemini-3.1-pro,c3,auto,19826.9143,3515,101,30,True,18784,17674,,3187,15478,8,stop,0.05062655,
medium-1,1-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,45798.3503,2892,80,23,True,16344,15267,,5951,13115,5,stop,0.082344525,
medium-10,10-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,14618.7954,1521,49,13,True,6811,5686,,2085,4603,3,stop,0.03053945,
medium-2,2-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,20187.289,3139,99,30,True,3279,2173,,2507,1643,1,stop,0.033545475,
medium-3,3-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,22113.354,1854,36,14,True,3336,2240,,3706,1814,1,stop,0.047952,
medium-4,4-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,30186.4839,1617,54,12,True,6842,5721,,3815,4538,3,stop,0.051311575,
medium-5,5-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,15741.8337,2394,65,13,True,12764,11663,,2265,9981,5,stop,0.036088225,
medium-6,6-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,8068.5866,2244,53,22,True,4252,3146,,628,2582,3,stop,0.01155695,
medium-7,7-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,24994.1287,1840,52,17,True,7558,6449,,3756,5319,4,stop,0.050998175,
medium-8,8-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,5903.214,1613,58,17,True,7204,6079,,553,4987,3,stop,0.012381425,
medium-9,9-c3-gemini-3.1-pro-zero-shot.vue,medium,gemini-3.1-pro,c3,auto,5785.037,2005,51,22,True,3294,2173,,614,1643,1,stop,0.0100446,
simple-1,1-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,15657.2735,453,23,3,True,15257,14132,,1482,11981,3,stop,0.0281599,
simple-10,10-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,28219.6248,2608,81,24,True,13722,12629,,3685,11011,6,stop,0.053667675,
simple-2,2-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,12246.0334,411,13,5,True,2445,1332,,1211,721,2,stop,0.0175239,
simple-3,3-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,10374.5053,458,21,3,True,7970,6893,,1116,5782,3,stop,0.019509475,
simple-4,4-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,15345.4607,1245,37,11,True,2945,1832,,1609,1304,2,stop,0.0225874,
simple-5,5-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,12676.7783,896,40,6,True,10694,9571,,1720,8006,3,stop,0.028389325,
simple-6,6-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,18597.4264,457,16,4,True,2354,1228,,1953,638,2,stop,0.0263941,
simple-7,7-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,16807.8566,341,12,3,True,2160,1035,,2501,441,1,stop,0.032857125,
simple-8,8-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,25121.3467,858,30,7,True,10186,9101,,3041,7476,2,stop,0.043895075,
simple-9,9-c3-gemini-3.1-pro-zero-shot.vue,simple,gemini-3.1-pro,c3,auto,13823.4341,1338,40,15,True,2687,1588,,1544,992,2,stop,0.0216391,
medium-7,7-c1-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c1,auto,47491.281,1198,36,12,True,702,0,,959,0,0,stop,0.0038479,
medium-8,8-c1-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c1,auto,447522.9373,1557,48,11,True,801,0,,12439,0,0,stop,0.0440972,
medium-9,9-c1-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c1,auto,17309.6914,1481,46,12,True,801,544,,1192,0,0,stop,0.0045423,
simple-1,1-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,11878.7293,682,31,4,True,631,544,,733,0,0,stop,0.0028168,
simple-10,10-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,108579.869,1920,57,14,True,722,544,,6047,0,0,stop,0.0214795,
simple-2,2-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,16975.872,667,28,5,True,621,544,,913,0,0,stop,0.0034398,
simple-3,3-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,79570.7419,409,14,3,True,653,544,,5636,0,0,stop,0.0199927,
simple-4,4-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,11424.9654,1129,27,11,True,616,544,,874,0,0,stop,0.0032998,
simple-5,5-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,10056.1287,927,37,5,True,680,544,,845,0,0,stop,0.0032431,
simple-6,6-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,14077.3137,426,15,3,True,637,544,,1058,0,0,stop,0.0039585,
simple-7,7-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,46320.6582,395,12,3,True,781,544,,3562,0,0,stop,0.0128233,
simple-8,8-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,12127.7568,778,30,6,True,629,544,,879,0,0,stop,0.0033264,
simple-9,9-c1-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c1,auto,14479.547,1068,33,12,True,636,544,,946,0,0,stop,0.0035658,
hard-1,1-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,52714.5622,1332,37,11,True,48960,0,,2455,46713,5,stop,0.0409061,
hard-10,10-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,269095.0191,3008,70,20,True,38145,0,,11555,39206,3,stop,0.0656182,
hard-2,2-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,71568.3951,1698,53,12,True,19753,0,,3882,20668,1,stop,0.02662398,
hard-3,3-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,176791.7304,1910,77,13,True,51007,0,,7893,51397,5,stop,0.06129012,
hard-4,4-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,179615.0579,2254,67,13,True,37986,0,,8235,39206,3,stop,0.05389326,
hard-5,5-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,153720.1355,3668,94,33,True,34601,0,,7506,31603,3,stop,0.04910766,
hard-6,6-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,60804.7922,612,29,4,True,18499,512,,2087,17949,2,stop,0.01934488,
hard-7,7-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,219920.0935,2162,68,13,True,27500,512,,10130,25693,5,stop,0.05343604,
hard-8,8-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,124164.5627,2736,62,24,True,24413,512,,5629,23361,3,stop,0.03564512,
hard-9,9-c2-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c2,auto,193130.3377,2677,67,21,True,60487,512,,8487,57675,8,stop,0.06945696,
medium-1,1-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,84759.2423,1710,46,17,True,35916,0,,4420,35276,5,stop,0.03917456,
medium-10,10-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,78717.2005,885,30,10,True,17757,0,,4138,17281,3,stop,0.02620262,
medium-2,2-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,32151.4709,2483,73,26,True,8565,0,,1568,7257,1,stop,0.0111409,
medium-3,,medium,kimi-k2.6,c2,auto,,,,,,,,,,,,,,'JSONDecodeError' object has no attribute 'read'
medium-4,4-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,143744.734,1558,61,10,True,19651,0,,7317,18910,3,stop,0.03857916,
medium-5,5-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,126594.7666,1293,36,12,True,32453,0,,5490,31756,5,stop,0.04063398,
medium-6,6-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,135864.6865,3433,54,21,True,12889,512,,6226,11426,3,stop,0.03012878,
medium-7,7-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,104278.8932,1390,41,15,True,22681,512,,5471,22490,4,stop,0.033949,
medium-8,8-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,92908.7191,1478,48,8,True,23788,0,,4865,22295,3,stop,0.03272758,
medium-9,9-c2-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c2,auto,78203.634,1737,48,20,True,8425,512,,4582,7257,1,stop,0.02142854,
simple-1,1-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,38809.6766,463,16,4,True,30009,512,,1727,29430,3,stop,0.02568148,
simple-10,10-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,136097.1391,1995,58,17,True,41177,0,,6502,40224,6,stop,0.04993382,
simple-2,2-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,40840.081,381,13,5,True,5398,0,,1875,4603,2,stop,0.01012518,
simple-3,3-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,134528.5256,786,30,7,True,16969,0,,5476,16375,3,stop,0.03036554,
simple-4,4-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,42175.0171,1239,31,11,True,10406,512,,1628,9167,2,stop,0.012397,
simple-5,5-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,33148.4706,777,31,5,True,25786,512,,1572,25384,3,stop,0.0223518,
simple-6,6-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,67994.7131,366,14,3,True,3685,0,,3072,3145,2,stop,0.0131841,
simple-7,7-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,66772.4512,393,12,7,True,3787,0,,2931,3137,1,stop,0.01275792,
simple-8,8-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,80452.1775,800,31,6,True,21933,512,,2663,21343,2,stop,0.02362732,
simple-9,9-c2-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c2,auto,54241.2524,886,23,6,True,6747,512,,2358,6386,2,stop,0.01253706,
hard-1,1-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,76511.4484,1357,39,12,True,13178,0,,4166,11527,5,stop,0.0244645,
hard-10,10-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,254687.3243,3507,92,20,True,8238,4608,,12399,7071,3,stop,0.04685628,
hard-2,2-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,13811.949,1519,51,11,True,3251,512,,3617,2483,1,stop,0.0142919,
hard-3,3-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,16845.5515,1645,64,12,True,14128,512,,4077,12942,5,stop,0.0234698,
